epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,747.664,1.46874,1.97322,0.96373,0.59799,0.28985,0.45949,0.26466,1.5029,2.73997,0.96959,0.000593834,0.000593834,0.000593834
19,787.573,1.45475,1.86888,0.94127,0.57452,0.55286,0.60838,0.36703,1.41193,2.12299,0.95239,0.000586765,0.000586765,0.000586765
20,827.622,1.43432,1.84518,0.9518,0.53444,0.57073,0.6405,0.37816,1.38544,2.03918,0.94852,0.000579697,0.000579697,0.000579697
21,867.779,1.43766,1.77874,0.96176,0.51221,0.64086,0.66682,0.39342,1.42372,1.96667,0.94826,0.000572628,0.000572628,0.000572628
22,907.693,1.46302,1.74903,0.98435,0.6387,0.58786,0.70652,0.42002,1.36095,1.89334,0.937,0.000565559,0.000565559,0.000565559
23,947.541,1.42762,1.67484,0.95676,0.71463,0.5607,0.7042,0.41701,1.38903,2.03446,0.93849,0.000558491,0.000558491,0.000558491
24,987.493,1.42551,1.64925,0.93679,0.73071,0.61357,0.747,0.46266,1.3447,1.89465,0.93248,0.000551422,0.000551422,0.000551422
25,1026.83,1.46336,1.55638,0.97006,0.73776,0.63365,0.76629,0.47135,1.35789,1.82055,0.93628,0.000544354,0.000544354,0.000544354
26,1066.41,1.47462,1.57182,0.95313,0.64951,0.58998,0.69734,0.42047,1.40458,2.0098,0.94837,0.000537285,0.000537285,0.000537285
27,1106.1,1.41074,1.54737,0.92602,0.67601,0.73791,0.78175,0.48696,1.32746,1.58589,0.93424,0.000530216,0.000530216,0.000530216
28,1146.16,1.41012,1.46524,0.95934,0.75818,0.74179,0.81586,0.49431,1.35842,1.45827,0.9436,0.000523148,0.000523148,0.000523148
29,1186.86,1.42522,1.49759,0.95326,0.76086,0.70358,0.83204,0.51536,1.31025,1.62056,0.93164,0.000516079,0.000516079,0.000516079
30,1227.19,1.39104,1.41658,0.93028,0.75694,0.72523,0.83227,0.51623,1.32309,1.46537,0.93879,0.000509011,0.000509011,0.000509011
31,1267.02,1.37254,1.40111,0.94681,0.81199,0.78742,0.87425,0.53684,1.31869,1.32534,0.93469,0.000501942,0.000501942,0.000501942
32,1307.21,1.35538,1.33597,0.94874,0.8136,0.8158,0.87477,0.55038,1.29821,1.33075,0.93061,0.000494873,0.000494873,0.000494873
33,1347.02,1.31201,1.30303,0.9329,0.86025,0.75013,0.87945,0.56138,1.295,1.29114,0.92732,0.000487805,0.000487805,0.000487805
34,1387.29,1.35153,1.24375,0.92202,0.85994,0.77019,0.89779,0.57165,1.29891,1.21023,0.92996,0.000480736,0.000480736,0.000480736
35,1426.85,1.31526,1.23416,0.93117,0.86377,0.8092,0.90649,0.57528,1.28387,1.32322,0.92456,0.000473668,0.000473668,0.000473668
36,1466.72,1.3745,1.32257,0.92846,0.8648,0.82241,0.90675,0.58462,1.26624,1.36725,0.91747,0.000466599,0.000466599,0.000466599
37,1506.54,1.32413,1.22938,0.92417,0.88105,0.82977,0.91397,0.58374,1.2889,1.17124,0.92349,0.00045953,0.00045953,0.00045953
38,1546.71,1.32667,1.21676,0.93744,0.87002,0.81311,0.90864,0.58637,1.28072,1.17952,0.92174,0.000452462,0.000452462,0.000452462
39,1586.63,1.30337,1.15126,0.91175,0.8723,0.80531,0.89412,0.53469,1.43548,1.26412,0.96296,0.000445393,0.000445393,0.000445393
40,1626.43,1.33293,1.14242,0.9372,0.83724,0.84411,0.89992,0.59055,1.24156,1.20978,0.91552,0.000438325,0.000438325,0.000438325
41,1665.73,1.30797,1.20939,0.93344,0.86437,0.86172,0.92328,0.6104,1.23728,1.11712,0.91494,0.000431256,0.000431256,0.000431256
42,1705.91,1.27567,1.164,0.91949,0.90959,0.81824,0.92633,0.60126,1.25005,1.0803,0.92208,0.000424187,0.000424187,0.000424187
43,1746.13,1.2585,1.14917,0.92567,0.91439,0.87091,0.93827,0.61495,1.23218,1.05546,0.91178,0.000417119,0.000417119,0.000417119
44,1786.01,1.31585,1.14526,0.92892,0.90804,0.84614,0.93359,0.62628,1.20283,1.09936,0.90687,0.00041005,0.00041005,0.00041005
45,1826.15,1.29025,1.09825,0.9183,0.89375,0.84189,0.93242,0.63562,1.17141,1.05067,0.90229,0.000402982,0.000402982,0.000402982
46,1866.5,1.21902,1.0642,0.92158,0.92107,0.86998,0.94025,0.62531,1.21074,1.01636,0.91017,0.000395913,0.000395913,0.000395913
47,1906.97,1.28211,1.05974,0.93068,0.91242,0.8571,0.9428,0.63587,1.19629,1.07799,0.90572,0.000388844,0.000388844,0.000388844
48,1948.03,1.3299,1.14989,0.91512,0.90048,0.86185,0.93541,0.62125,1.21211,1.11183,0.90789,0.000381776,0.000381776,0.000381776
49,1988.53,1.25398,1.04999,0.93242,0.89963,0.85295,0.94977,0.63507,1.18308,1.01201,0.90344,0.000374707,0.000374707,0.000374707
50,2028.97,1.29976,1.09626,0.91322,0.90468,0.88637,0.95307,0.63741,1.18831,0.98914,0.90276,0.000367639,0.000367639,0.000367639
51,2070.3,1.29206,1.07784,0.92728,0.91865,0.89017,0.95767,0.65112,1.17383,0.96363,0.901,0.00036057,0.00036057,0.00036057
52,2110.72,1.25156,1.05851,0.91939,0.90332,0.90248,0.95621,0.6514,1.16015,0.97247,0.90014,0.000353501,0.000353501,0.000353501
53,2151.04,1.21736,1.02105,0.91769,0.91119,0.89359,0.96022,0.64733,1.20394,0.97247,0.91108,0.000346433,0.000346433,0.000346433
54,2191.22,1.24551,1.01963,0.91865,0.92835,0.89249,0.96067,0.65837,1.16332,0.93831,0.90029,0.000339364,0.000339364,0.000339364
55,2231.67,1.21131,1.00977,0.9063,0.90283,0.92157,0.95919,0.65553,1.13378,0.92206,0.88962,0.000332296,0.000332296,0.000332296
56,2271.72,1.20131,0.96468,0.91271,0.94772,0.89201,0.9572,0.63742,1.20412,0.93947,0.90311,0.000325227,0.000325227,0.000325227
57,2311.86,1.26079,0.97898,0.90822,0.91331,0.90489,0.95534,0.64242,1.17885,0.9548,0.89748,0.000318158,0.000318158,0.000318158
58,2352,1.24595,0.99646,0.90249,0.94554,0.91937,0.96082,0.66491,1.14234,0.91568,0.89184,0.00031109,0.00031109,0.00031109
59,2391.45,1.22459,0.9583,0.90537,0.95216,0.90366,0.96782,0.66623,1.14213,0.8969,0.89351,0.000304021,0.000304021,0.000304021
60,2432.14,1.22332,0.98883,0.91032,0.95657,0.92107,0.97078,0.67411,1.12914,0.88463,0.88951,0.000296953,0.000296953,0.000296953
61,2472.01,1.23162,0.98199,0.90813,0.9469,0.94189,0.97091,0.6755,1.12308,0.85916,0.8889,0.000289884,0.000289884,0.000289884
62,2512.44,1.2097,0.93894,0.90902,0.93008,0.94176,0.9719,0.67889,1.11389,0.84951,0.8891,0.000282815,0.000282815,0.000282815
63,2552.36,1.153,0.91165,0.89292,0.92519,0.9464,0.97143,0.67987,1.12047,0.85393,0.89331,0.000275747,0.000275747,0.000275747
64,2592.63,1.22672,0.92706,0.91002,0.92262,0.94507,0.97294,0.66173,1.15818,0.86888,0.89816,0.000268678,0.000268678,0.000268678
65,2633.16,1.17401,0.90687,0.90114,0.94856,0.92917,0.97616,0.6819,1.09737,0.85612,0.88627,0.00026161,0.00026161,0.00026161
66,2674.55,1.20077,0.91857,0.91018,0.95837,0.92115,0.97557,0.68184,1.10307,0.84161,0.88663,0.000254541,0.000254541,0.000254541
67,2714.8,1.15347,0.89387,0.88962,0.94311,0.94105,0.9744,0.68668,1.09891,0.84621,0.88707,0.000247472,0.000247472,0.000247472
68,2755.4,1.17314,0.88934,0.89528,0.93317,0.93443,0.9754,0.69114,1.07626,0.83355,0.88239,0.000240404,0.000240404,0.000240404
69,2795.78,1.13975,0.89256,0.90573,0.94862,0.91637,0.97777,0.67984,1.11175,0.85322,0.88779,0.000233335,0.000233335,0.000233335
70,2835.85,1.1698,0.91373,0.89509,0.95033,0.9404,0.9802,0.6925,1.08834,0.82728,0.88262,0.000226267,0.000226267,0.000226267
71,2876.35,1.1441,0.89069,0.90101,0.95813,0.94268,0.98085,0.70121,1.07018,0.80831,0.87816,0.000219198,0.000219198,0.000219198
72,2916.42,1.14945,0.8832,0.88986,0.95971,0.93447,0.97846,0.69278,1.07934,0.81125,0.87884,0.000212129,0.000212129,0.000212129
73,2956.63,1.18865,0.89484,0.89688,0.94536,0.94797,0.97824,0.69692,1.07051,0.81344,0.87591,0.000205061,0.000205061,0.000205061
74,2997.13,1.14453,0.87483,0.88693,0.93763,0.94917,0.97919,0.70011,1.0608,0.80011,0.87501,0.000197992,0.000197992,0.000197992
75,3038.74,1.11066,0.85632,0.90718,0.97285,0.92349,0.98054,0.70452,1.04573,0.79653,0.87233,0.000190924,0.000190924,0.000190924
76,3079.41,1.13072,0.87503,0.87884,0.95302,0.94473,0.98058,0.70214,1.04641,0.80593,0.87376,0.000183855,0.000183855,0.000183855
77,3119.79,1.13793,0.86346,0.89008,0.9527,0.94759,0.98186,0.69729,1.06338,0.80086,0.87745,0.000176786,0.000176786,0.000176786
78,3160.49,1.12793,0.85456,0.88306,0.97419,0.93793,0.98422,0.70473,1.06419,0.78462,0.8777,0.000169718,0.000169718,0.000169718
79,3200.03,1.09495,0.86111,0.87706,0.95176,0.95444,0.98413,0.70209,1.06548,0.77616,0.87718,0.000162649,0.000162649,0.000162649
80,3239.99,1.14993,0.84844,0.89049,0.95803,0.95434,0.98551,0.70323,1.0719,0.77795,0.87678,0.000155581,0.000155581,0.000155581
81,3280.28,1.15254,0.84814,0.89646,0.96406,0.95594,0.98657,0.70014,1.06735,0.77205,0.87463,0.000148512,0.000148512,0.000148512
82,3320.41,1.12085,0.84792,0.87105,0.97822,0.95474,0.98801,0.7086,1.04903,0.75803,0.87303,0.000141443,0.000141443,0.000141443
83,3361.91,1.11744,0.83286,0.88443,0.97624,0.95894,0.98842,0.71272,1.05179,0.75588,0.87355,0.000134375,0.000134375,0.000134375
84,3402.41,1.15342,0.85283,0.89121,0.97007,0.9581,0.9881,0.70839,1.04946,0.76086,0.8729,0.000127306,0.000127306,0.000127306
85,3442.47,1.1495,0.83893,0.88737,0.97208,0.95717,0.98842,0.70192,1.06225,0.75524,0.87606,0.000120238,0.000120238,0.000120238
86,3482.46,1.11966,0.83956,0.86693,0.96128,0.97041,0.98837,0.71442,1.02305,0.74206,0.86995,0.000113169,0.000113169,0.000113169
87,3522.49,1.11697,0.83607,0.88044,0.97452,0.96016,0.98844,0.71621,1.02899,0.74381,0.87079,0.0001061,0.0001061,0.0001061
88,3562.72,1.08608,0.80871,0.87306,0.98024,0.95613,0.98902,0.7161,1.03234,0.73737,0.87101,9.90318e-05,9.90318e-05,9.90318e-05
89,3602.67,1.09117,0.81392,0.86258,0.98057,0.96266,0.98941,0.72129,1.01729,0.73611,0.86768,9.19632e-05,9.19632e-05,9.19632e-05
90,3642.44,1.11726,0.85824,0.88597,0.96574,0.9724,0.98886,0.71481,1.01395,0.74151,0.86745,8.48946e-05,8.48946e-05,8.48946e-05
91,3683.51,1.08323,0.84585,0.8909,0.97829,0.95809,0.98878,0.71808,1.01171,0.74138,0.86712,7.7826e-05,7.7826e-05,7.7826e-05
92,3729.31,1.08463,0.84413,0.88129,0.97809,0.95271,0.98876,0.71724,1.02824,0.74438,0.87076,7.07574e-05,7.07574e-05,7.07574e-05
93,3770.03,1.08709,0.81701,0.89744,0.97506,0.95275,0.98867,0.71656,1.03517,0.7498,0.87338,6.36888e-05,6.36888e-05,6.36888e-05
94,3813.71,1.10013,0.81418,0.89388,0.96212,0.95843,0.98826,0.71693,1.01802,0.74741,0.87057,5.66202e-05,5.66202e-05,5.66202e-05
95,3855.74,1.0739,0.80508,0.88774,0.94594,0.97984,0.98775,0.71814,1.01104,0.74352,0.86876,4.95516e-05,4.95516e-05,4.95516e-05
96,3899.69,1.06092,0.80505,0.88397,0.97249,0.95325,0.98777,0.71624,1.01601,0.74185,0.86878,4.2483e-05,4.2483e-05,4.2483e-05
97,3944.1,1.07227,0.80566,0.90013,0.95832,0.96955,0.98765,0.71625,1.01147,0.73718,0.8673,3.54144e-05,3.54144e-05,3.54144e-05
98,3987.76,1.09336,0.81521,0.89255,0.95608,0.97668,0.98743,0.71899,1.00873,0.73416,0.86634,2.83458e-05,2.83458e-05,2.83458e-05
99,4030.79,1.04223,0.77324,0.89163,0.95944,0.97545,0.98757,0.71476,1.00682,0.73125,0.86577,2.12772e-05,2.12772e-05,2.12772e-05
100,4072.46,1.06086,0.7798,0.88719,0.95884,0.97646,0.98797,0.71667,1.0057,0.72942,0.86546,1.42086e-05,1.42086e-05,1.42086e-05
