epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,510.503,1.38899,1.52449,0.94539,0.61843,0.7133,0.72622,0.4324,1.37851,1.2388,0.95309,0.000593834,0.000593834,0.000593834
19,539.405,1.38154,1.52381,0.95059,0.6393,0.69166,0.74575,0.45653,1.31922,1.22867,0.94059,0.000586765,0.000586765,0.000586765
20,565.964,1.40011,1.5067,0.95156,0.66346,0.72077,0.75308,0.46259,1.29229,1.18237,0.92767,0.000579697,0.000579697,0.000579697
21,592.609,1.38886,1.4478,0.94457,0.6744,0.71689,0.76333,0.47255,1.28795,1.15802,0.92798,0.000572628,0.000572628,0.000572628
22,619.575,1.37367,1.40857,0.94516,0.67652,0.75552,0.78558,0.48821,1.27878,1.10711,0.92263,0.000565559,0.000565559,0.000565559
23,646.102,1.38053,1.38026,0.94778,0.70107,0.76764,0.78623,0.48395,1.29377,1.09822,0.92885,0.000558491,0.000558491,0.000558491
24,672.875,1.37365,1.3452,0.94829,0.72858,0.75061,0.8013,0.50018,1.27599,1.1026,0.92439,0.000551422,0.000551422,0.000551422
25,700.449,1.35332,1.37545,0.93147,0.72414,0.73519,0.8009,0.5023,1.27587,1.0768,0.92151,0.000544354,0.000544354,0.000544354
26,728.296,1.35844,1.31827,0.93923,0.74991,0.74917,0.82455,0.523,1.24507,1.03763,0.91571,0.000537285,0.000537285,0.000537285
27,757.956,1.35244,1.34113,0.93808,0.73425,0.78666,0.83169,0.52392,1.24596,1.00859,0.9153,0.000530216,0.000530216,0.000530216
28,786.936,1.34688,1.31148,0.94025,0.74004,0.7783,0.83999,0.52612,1.27309,1.01391,0.92401,0.000523148,0.000523148,0.000523148
29,814.295,1.30498,1.25378,0.91981,0.75527,0.79581,0.85524,0.54733,1.22469,0.98324,0.91029,0.000516079,0.000516079,0.000516079
30,841.315,1.31076,1.25007,0.92775,0.77881,0.79885,0.85552,0.54498,1.23436,0.97554,0.9134,0.000509011,0.000509011,0.000509011
31,868.017,1.33282,1.22429,0.92579,0.72756,0.81608,0.84201,0.54038,1.20834,0.98932,0.90437,0.000501942,0.000501942,0.000501942
32,894.694,1.28848,1.18977,0.92496,0.77029,0.83156,0.85187,0.54986,1.22024,0.96763,0.908,0.000494873,0.000494873,0.000494873
33,921.656,1.311,1.15579,0.92793,0.80768,0.80588,0.8766,0.56728,1.22666,0.93769,0.9111,0.000487805,0.000487805,0.000487805
34,948.653,1.32223,1.15755,0.92125,0.79801,0.83267,0.88651,0.56415,1.23896,0.91577,0.91242,0.000480736,0.000480736,0.000480736
35,975.363,1.33734,1.20651,0.93296,0.8109,0.79411,0.87008,0.56837,1.20172,0.92468,0.90525,0.000473668,0.000473668,0.000473668
36,1002.09,1.31229,1.15937,0.91348,0.80129,0.82851,0.88602,0.57531,1.19198,0.91086,0.90171,0.000466599,0.000466599,0.000466599
37,1028.78,1.27938,1.10522,0.92824,0.81585,0.83065,0.88557,0.57345,1.20492,0.88721,0.90617,0.00045953,0.00045953,0.00045953
38,1055.39,1.28611,1.14254,0.91657,0.83085,0.79436,0.87878,0.57085,1.19047,0.92048,0.89765,0.000452462,0.000452462,0.000452462
39,1081.9,1.26956,1.11451,0.92536,0.84532,0.8303,0.90087,0.59106,1.18463,0.86937,0.90152,0.000445393,0.000445393,0.000445393
40,1109.02,1.26072,1.07904,0.91299,0.83651,0.82995,0.90054,0.57137,1.22358,0.88914,0.90469,0.000438325,0.000438325,0.000438325
41,1135.52,1.29399,1.09051,0.91956,0.8359,0.85583,0.90716,0.58099,1.22823,0.85156,0.90834,0.000431256,0.000431256,0.000431256
42,1162.2,1.26156,1.03821,0.90693,0.83155,0.84687,0.90753,0.59735,1.17296,0.84829,0.89403,0.000424187,0.000424187,0.000424187
43,1189.19,1.26561,1.07121,0.91517,0.8333,0.84655,0.90859,0.58955,1.18746,0.83921,0.89693,0.000417119,0.000417119,0.000417119
44,1215.79,1.27523,1.08224,0.91578,0.84146,0.84504,0.9076,0.57645,1.24834,0.85875,0.90958,0.00041005,0.00041005,0.00041005
45,1242.3,1.25771,1.06332,0.90862,0.86024,0.84386,0.91613,0.60407,1.16852,0.83426,0.89677,0.000402982,0.000402982,0.000402982
46,1268.9,1.24061,1.02546,0.90623,0.85408,0.85852,0.91676,0.60266,1.17148,0.81906,0.89542,0.000395913,0.000395913,0.000395913
47,1295.68,1.257,1.04373,0.91834,0.87518,0.84607,0.92081,0.60821,1.18605,0.80631,0.89867,0.000388844,0.000388844,0.000388844
48,1322.48,1.22164,0.99744,0.89886,0.86082,0.866,0.92794,0.61568,1.16138,0.77649,0.89307,0.000381776,0.000381776,0.000381776
49,1349.7,1.25033,1.00369,0.9077,0.87898,0.87484,0.92701,0.61261,1.1543,0.78535,0.89079,0.000374707,0.000374707,0.000374707
50,1376.66,1.25918,1.01473,0.91402,0.88693,0.83234,0.91871,0.61877,1.13155,0.8034,0.88517,0.000367639,0.000367639,0.000367639
51,1403.35,1.23896,0.97911,0.91325,0.87775,0.85922,0.92918,0.62266,1.14975,0.77504,0.89106,0.00036057,0.00036057,0.00036057
52,1430.35,1.23026,0.96079,0.91077,0.85164,0.87929,0.93069,0.62345,1.1302,0.76361,0.88771,0.000353501,0.000353501,0.000353501
53,1456.94,1.2162,0.97042,0.90384,0.86939,0.89519,0.93817,0.6387,1.1219,0.74896,0.88535,0.000346433,0.000346433,0.000346433
54,1483.54,1.23867,0.95897,0.91085,0.88316,0.87287,0.93692,0.63225,1.12153,0.74974,0.88508,0.000339364,0.000339364,0.000339364
55,1510.33,1.20591,0.98075,0.90165,0.87353,0.88082,0.9351,0.634,1.11435,0.74561,0.88417,0.000332296,0.000332296,0.000332296
56,1537.18,1.20596,0.93833,0.89852,0.87815,0.87819,0.93843,0.63421,1.12412,0.74639,0.88673,0.000325227,0.000325227,0.000325227
57,1564.14,1.21509,0.95025,0.90628,0.87229,0.89364,0.94076,0.62976,1.12601,0.7483,0.88527,0.000318158,0.000318158,0.000318158
58,1591,1.18201,0.91904,0.90082,0.86231,0.89217,0.94308,0.64004,1.11983,0.73527,0.88518,0.00031109,0.00031109,0.00031109
59,1617.66,1.21148,0.91197,0.89827,0.88639,0.89876,0.94366,0.61523,1.1772,0.74358,0.89274,0.000304021,0.000304021,0.000304021
60,1644.34,1.20266,0.89562,0.90963,0.88315,0.91173,0.94788,0.62472,1.15612,0.7205,0.8884,0.000296953,0.000296953,0.000296953
61,1671,1.20332,0.91299,0.89987,0.87719,0.9116,0.94843,0.64258,1.10357,0.70504,0.88076,0.000289884,0.000289884,0.000289884
62,1697.81,1.18481,0.88687,0.90458,0.87396,0.90903,0.94708,0.64055,1.12072,0.71939,0.88506,0.000282815,0.000282815,0.000282815
63,1724.79,1.20458,0.8949,0.89388,0.87731,0.9088,0.94657,0.64621,1.09333,0.70899,0.87832,0.000275747,0.000275747,0.000275747
64,1751.79,1.20088,0.87943,0.89761,0.89045,0.91001,0.95469,0.63281,1.15425,0.70251,0.88913,0.000268678,0.000268678,0.000268678
65,1778.39,1.1686,0.8935,0.89034,0.89202,0.91596,0.9574,0.64895,1.11766,0.68667,0.88247,0.00026161,0.00026161,0.00026161
66,1805.34,1.18279,0.89586,0.8924,0.87993,0.91436,0.95427,0.65935,1.07425,0.6847,0.87447,0.000254541,0.000254541,0.000254541
67,1832.11,1.18448,0.87096,0.89579,0.90215,0.91221,0.96034,0.66356,1.06736,0.67633,0.87372,0.000247472,0.000247472,0.000247472
68,1858.68,1.16981,0.85712,0.89355,0.8861,0.90706,0.95175,0.65646,1.09021,0.69987,0.87636,0.000240404,0.000240404,0.000240404
69,1885.4,1.17357,0.8656,0.89332,0.89691,0.93181,0.9625,0.66721,1.07873,0.66068,0.87787,0.000233335,0.000233335,0.000233335
70,1912.08,1.18082,0.89254,0.89672,0.89142,0.91187,0.95805,0.6624,1.07719,0.68591,0.87398,0.000226267,0.000226267,0.000226267
71,1939.14,1.16606,0.85487,0.89508,0.91003,0.91664,0.96259,0.66895,1.06439,0.66174,0.8732,0.000219198,0.000219198,0.000219198
72,1965.73,1.14921,0.83345,0.89286,0.90953,0.92556,0.96215,0.67228,1.0556,0.65737,0.87044,0.000212129,0.000212129,0.000212129
73,1992.7,1.15863,0.89298,0.88611,0.90569,0.91688,0.96431,0.6726,1.05631,0.66544,0.87057,0.000205061,0.000205061,0.000205061
74,2020.41,1.1365,0.8182,0.8912,0.90313,0.92759,0.96489,0.65953,1.09848,0.65901,0.87775,0.000197992,0.000197992,0.000197992
75,2046.79,1.14047,0.80561,0.88291,0.89745,0.93048,0.96439,0.66378,1.07782,0.6544,0.87366,0.000190924,0.000190924,0.000190924
76,2073.55,1.14928,0.81278,0.89649,0.92599,0.92384,0.9689,0.68161,1.04702,0.63316,0.86933,0.000183855,0.000183855,0.000183855
77,2100.38,1.1634,0.83481,0.89021,0.92867,0.9243,0.96828,0.68182,1.0453,0.63761,0.86871,0.000176786,0.000176786,0.000176786
78,2127.08,1.14403,0.80661,0.88691,0.92021,0.93678,0.96868,0.67183,1.05998,0.63063,0.87051,0.000169718,0.000169718,0.000169718
79,2153.97,1.15169,0.82443,0.88757,0.92064,0.93225,0.97097,0.68339,1.0367,0.62513,0.86877,0.000162649,0.000162649,0.000162649
80,2181.01,1.1347,0.81805,0.88752,0.91171,0.92605,0.96986,0.69104,1.0342,0.62636,0.86727,0.000155581,0.000155581,0.000155581
81,2207.74,1.12469,0.79576,0.87455,0.90888,0.9365,0.96925,0.68626,1.03328,0.61938,0.86579,0.000148512,0.000148512,0.000148512
82,2234.64,1.13386,0.8387,0.88524,0.92355,0.9334,0.97272,0.68681,1.03592,0.61691,0.86716,0.000141443,0.000141443,0.000141443
83,2261.46,1.13737,0.79374,0.88596,0.93012,0.93181,0.97302,0.69642,1.01631,0.60529,0.86317,0.000134375,0.000134375,0.000134375
84,2288.26,1.11776,0.78981,0.88268,0.92793,0.93083,0.97359,0.70071,1.01181,0.61219,0.86279,0.000127306,0.000127306,0.000127306
85,2315.06,1.12186,0.77164,0.87992,0.93784,0.92501,0.97379,0.69882,1.01485,0.60072,0.86267,0.000120238,0.000120238,0.000120238
86,2343.08,1.11993,0.83088,0.8791,0.93702,0.92861,0.97428,0.69368,1.02164,0.60529,0.86386,0.000113169,0.000113169,0.000113169
87,2370.83,1.12096,0.79014,0.88266,0.91686,0.93601,0.97341,0.6961,1.00358,0.60277,0.86159,0.0001061,0.0001061,0.0001061
88,2398.99,1.12631,0.78753,0.88272,0.92432,0.94191,0.97596,0.6961,1.01361,0.5967,0.86258,9.90318e-05,9.90318e-05,9.90318e-05
89,2428.76,1.09138,0.76413,0.88036,0.92738,0.94453,0.97545,0.70153,1.00852,0.5969,0.86239,9.19632e-05,9.19632e-05,9.19632e-05
90,2457.83,1.11323,0.76564,0.89209,0.94007,0.93763,0.97618,0.70139,1.00355,0.58783,0.86131,8.48946e-05,8.48946e-05,8.48946e-05
